District,School,Grade,Total,Male,Female,Black,Hispanic/Latino,American Indian/Alaska Native,Asian/Hawaiian/Pacific Islander,White,Multiracial,Learning English,Disabilities,Economically Disadvantaged,Migrant,Homeless,Foster Care,Parents In Armed Forces
NYC GEOG DIST # 1 - MANHATTAN ,BARD HIGH SCHOOL EARLY COLLEGE ,9,146,56,90,0,37,49,21,37,2,-1,6,-1,-1
NYC GEOG DIST # 1 - MANHATTAN ,BARD HIGH SCHOOL EARLY COLLEGE ,10,145,57,88,0,1,19,29,28,60,8,-1,-1,-1,-1
NYC GEOG DIST # 1 - MANHATTAN ,BARD HIGH SCHOOL EARLY COLLEGE ,11,154,85,69,0,25,34,42,47,6,-1,-1,-1,-1
NYC GEOG DIST # 1 - MANHATTAN ,BARD HIGH SCHOOL EARLY COLLEGE ,12,169,70,99,0,23,29,38,72,7,-1,-1,-1,-1
NYC GEOG DIST # 1 - MANHATTAN ,CASCADES HIGH SCHOOL ,9,9,6,3,0,8,1,-1,-1,-1,-1
NYC GEOG DIST # 1 - MANHATTAN ,CASCADES HIGH SCHOOL ,10,46,24,22,0,18,26,1,1,-1,-1,-1,-1
NYC GEOG DIST # 1 - MANHATTAN ,CASCADES HIGH SCHOOL ,11,32,16,16,0,13,17,2,-1,-1,-1,-1
NYC GEOG DIST # 1 - MANHATTAN ,CASCADES HIGH SCHOOL ,12,21,10,11,0,6,14,1,-1,-1,-1,-1
NYC GEOG DIST # 1 - MANHATTAN ,EAST SIDE COMMUNITY SCHOOL ,9,102,60,42,0,15,56,12,15,4,-1,20,-1,-1
NYC GEOG DIST # 1 - MANHATTAN ,EAST SIDE COMMUNITY SCHOOL ,10,96,50,46,0,12,55,7,20,2,-1,-1,-1,-1
NYC GEOG DIST # 1 - MANHATTAN ,EAST SIDE COMMUNITY SCHOOL ,11,99,44,55,0,13,60,8,18,-1,14,-1,-1
NYC GEOG DIST # 1 - MANHATTAN ,EAST SIDE COMMUNITY SCHOOL ,12,93,45,48,0,1,19,47,7,18,1,-1,7,-1,-1
NYC GEOG DIST # 1 - MANHATTAN ,FORSYTHE SATELLITE ACADEMY ,9,18,7,11,0,4,14,-1,-1,-1,-1
NYC GEOG DIST # 1 - MANHATTAN ,FORSYTHE SATELLITE ACADEMY ,10,28,14,14,0,11,17,-1,-1,-1,-1
NYC GEOG DIST # 1 - MANHATTAN ,FORSYTHE SATELLITE ACADEMY ,11,35,20,15,0,2,10,21,1,1,-1,5,-1,-1
NYC GEOG DIST # 1 - MANHATTAN ,FORSYTHE SATELLITE ACADEMY ,12,29,19,10,0,13,14,2,-1,-1,-1,-1
NYC GEOG DIST # 1 - MANHATTAN ,LOWER EAST SIDE PREP HS ,9,154,74,80,0,12,102,37,3,-1,13,-1,-1
NYC GEOG DIST # 1 - MANHATTAN ,LOWER EAST SIDE PREP HS ,10,75,47,28,0,1,9,40,22,3,-1,14,-1,-1
NYC GEOG DIST # 1 - MANHATTAN ,LOWER EAST SIDE PREP HS ,11,80,52,28,0,11,44,24,1,-1,9,-1,-1
NYC GEOG DIST # 1 - MANHATTAN ,LOWER EAST SIDE PREP HS ,12,108,63,45,0,2,13,45,45,3,-1,17,-1,-1
NYC GEOG DIST # 1 - MANHATTAN ,"NEW EXPLORATIONS SCI, TECH & MATH  ",9,105,55,50,0,4,15,26,48,12,-1,-1,-1,-1
NYC GEOG DIST # 1 - MANHATTAN ,"NEW EXPLORATIONS SCI, TECH & MATH  ",10,161,80,81,0,2,13,25,39,71,11,-1,-1,-1,-1
NYC GEOG DIST # 1 - MANHATTAN ,"NEW EXPLORATIONS SCI, TECH & MATH  ",11,197,89,108,0,1,20,26,68,80,2,-1,-1,-1,-1
NYC GEOG DIST # 1 - MANHATTAN ,"NEW EXPLORATIONS SCI, TECH & MATH  ",12,150,68,82,0,13,34,38,62,3,-1,-1,-1,-1
NYC GEOG DIST # 1 - MANHATTAN ,ORCHARD COLLEGIATE ACADEMY ,9,78,46,32,0,1,11,41,20,4,1,-1,7,-1,-1
NYC GEOG DIST # 1 - MANHATTAN ,ORCHARD COLLEGIATE ACADEMY ,10,97,42,55,0,2,27,54,10,1,3,-1,14,-1,-1
NYC GEOG DIST # 1 - MANHATTAN ,ORCHARD COLLEGIATE ACADEMY ,11,55,32,23,0,11,30,11,1,2,-1,8,-1,-1
NYC GEOG DIST # 1 - MANHATTAN ,ORCHARD COLLEGIATE ACADEMY ,12,65,44,21,0,3,18,40,3,1,-1,5,-1,-1
NYC GEOG DIST # 1 - MANHATTAN ,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL ,9,118,71,47,0,20,50,34,12,2,-1,5,-1,-1
NYC GEOG DIST # 1 - MANHATTAN ,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL ,10,146,60,86,0,27,72,38,9,-1,10,-1,-1
NYC GEOG DIST # 1 - MANHATTAN ,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL ,11,129,62,67,0,2,20,58,44,5,-1,11,-1,-1
